block;russian;transcription;english;translations;examples
health_100;бинт;/bint/;bandage;bandage;"Это ""бинт"". | Я учу слово ""бинт""."
health_100;пла́стырь;/plastyr/;plaster;plaster;"Это ""пла́стырь"". | Я учу слово ""пла́стырь""."
health_100;реце́пт;/ryetsyept/;prescription;prescription;"Это ""реце́пт"". | Я учу слово ""реце́пт""."
health_100;апте́ка;/aptyeka/;pharmacy;pharmacy;"Это ""апте́ка"". | Я учу слово ""апте́ка""."
health_100;больни́ца;/bolnitsa/;hospital;hospital;"Это ""больни́ца"". | Я учу слово ""больни́ца""."
health_100;поликли́ника;/poliklinika/;clinic;clinic;"Это ""поликли́ника"". | Я учу слово ""поликли́ника""."
health_100;скора́я по́мощь;/skoraya pomoshch/;ambulance;ambulance;"Это ""скора́я по́мощь"". | Я учу слово ""скора́я по́мощь""."
health_100;пала́та;/palata/;ward;ward;"Это ""пала́та"". | Я учу слово ""пала́та""."
health_100;регистрату́ра;/ryegistratura/;reception desk;reception desk;"Это ""регистрату́ра"". | Я учу слово ""регистрату́ра""."
health_100;анализ;/analiz/;test;test;"Это ""анализ"". | Я учу слово ""анализ""."
health_100;ре́нтген;/ryentgyen/;X-ray;X-ray;"Это ""ре́нтген"". | Я учу слово ""ре́нтген""."
health_100;У́ЗИ;/uzi/;ultrasound;ultrasound;"Это ""У́ЗИ"". | Я учу слово ""У́ЗИ""."
health_100;давле́ние;/davlyeniye/;blood pressure;blood pressure;"Это ""давле́ние"". | Я учу слово ""давле́ние""."
health_100;пульс;/puls/;pulse;pulse;"Это ""пульс"". | Я учу слово ""пульс""."
health_100;дыха́ние;/dykhaniye/;breathing;breathing;"Это ""дыха́ние"". | Я учу слово ""дыха́ние""."
health_100;выздоровле́ние;/vyzdorovlyeniye/;recovery;recovery;"Это ""выздоровле́ние"". | Я учу слово ""выздоровле́ние""."
health_100;пацие́нт;/patsiyent/;patient;patient;"Это ""пацие́нт"". | Я учу слово ""пацие́нт""."
health_100;терапе́вт;/tyerapyevt/;general practitioner;general practitioner;"Это ""терапе́вт"". | Я учу слово ""терапе́вт""."
health_100;хиру́рг;/khirurg/;surgeon;surgeon;"Это ""хиру́рг"". | Я учу слово ""хиру́рг""."
health_100;стоматоло́г;/stomatolog/;dentist;dentist;"Это ""стоматоло́г"". | Я учу слово ""стоматоло́г""."
health_100;кардио́лог;/kardiolog/;cardiologist;cardiologist;"Это ""кардио́лог"". | Я учу слово ""кардио́лог""."
health_100;невро́лог;/nyevrolog/;neurologist;neurologist;"Это ""невро́лог"". | Я учу слово ""невро́лог""."
health_100;офтальмо́лог;/oftalmolog/;ophthalmologist;ophthalmologist;"Это ""офтальмо́лог"". | Я учу слово ""офтальмо́лог""."
health_100;дерма́толог;/dyermatolog/;dermatologist;dermatologist;"Это ""дерма́толог"". | Я учу слово ""дерма́толог""."
health_100;педиа́тр;/pyediatr/;pediatrician;pediatrician;"Это ""педиа́тр"". | Я учу слово ""педиа́тр""."
health_100;гине́колог;/ginyekolog/;gynecologist;gynecologist;"Это ""гине́колог"". | Я учу слово ""гине́колог""."
health_100;медсестра;/myedsyestra/;nurse;nurse;"Это ""медсестра"". | Я учу слово ""медсестра""."
health_100;сани́тар;/sanitar/;orderly;orderly;"Это ""сани́тар"". | Я учу слово ""сани́тар""."
health_100;врач;/vrach/;doctor;doctor;"Это ""врач"". | Я учу слово ""врач""."
health_100;вы́звать врача́;/vyzvat vracha/;call a doctor;call a doctor;"Это ""вы́звать врача́"". | Я учу слово ""вы́звать врача́""."
health_100;изме́рить температуру;/izmyerit tyempyeraturu/;take temperature;take temperature;"Это ""изме́рить температуру"". | Я учу слово ""изме́рить температуру""."
health_100;пить лекарства;/pit lyekarstva/;take medicine;take medicine;"Это ""пить лекарства"". | Я учу слово ""пить лекарства""."
health_100;лежа́ть в больни́це;/lyezhat v bolnitsye/;stay in hospital;stay in hospital;"Это ""лежа́ть в больни́це"". | Я учу слово ""лежа́ть в больни́це""."
health_100;быть здоро́вым;/byt zdorovym/;be healthy;be healthy;"Это ""быть здоро́вым"". | Я учу слово ""быть здоро́вым""."
health_100;чу́вствовать себя лу́чше;/chuvstvovat syebya luchshye/;feel better;feel better;"Это ""чу́вствовать себя лу́чше"". | Я учу слово ""чу́вствовать себя лу́чше""."
health_100;ка́шлять;/kashlyat/;to cough;to cough;"Это ""ка́шлять"". | Я учу слово ""ка́шлять""."
health_100;чиха́ть;/chikhat/;to sneeze;to sneeze;"Это ""чиха́ть"". | Я учу слово ""чиха́ть""."
health_100;боле́ть;/bolyet/;to be ill;to be ill;"Это ""боле́ть"". | Я учу слово ""боле́ть""."
health_100;лечиться;/lyechitsya/;to undergo treatment;to undergo treatment;"Это ""лечиться"". | Я учу слово ""лечиться""."
health_100;выздора́вливать;/vyzdoravlivat/;to recover;to recover;"Это ""выздора́вливать"". | Я учу слово ""выздора́вливать""."
health_100;осмо́тр;/osmotr/;examination;examination;"Это ""осмо́тр"". | Я учу слово ""осмо́тр""."
health_100;медици́нская ка́рта;/myeditsinskaya karta/;medical record;medical record;"Это ""медици́нская ка́рта"". | Я учу слово ""медици́нская ка́рта""."
health_100;страховка;/strakhovka/;insurance;insurance;"Это ""страховка"". | Я учу слово ""страховка""."
health_100;скальпель;/skalpyel/;scalpel;scalpel;"Это ""скальпель"". | Я учу слово ""скальпель""."
health_100;гра́дусник;/gradusnik/;thermometer;thermometer;"Это ""гра́дусник"". | Я учу слово ""гра́дусник""."
health_100;ма́ска;/maska/;mask;mask;"Это ""ма́ска"". | Я учу слово ""ма́ска""."
health_100;перча́тки;/pyerchatki/;gloves;gloves;"Это ""перча́тки"". | Я учу слово ""перча́тки""."
health_100;санитайзер;/sanitaizyer/;sanitizer;sanitizer;"Это ""санитайзер"". | Я учу слово ""санитайзер""."
health_100;перевя́зка;/pyeryevyazka/;bandaging;bandaging;"Это ""перевя́зка"". | Я учу слово ""перевя́зка""."
health_100;о́бморок;/obmorok/;fainting;fainting;"Это ""о́бморок"". | Я учу слово ""о́бморок""."
health_100;тошнота́;/toshnota/;nausea;nausea;"Это ""тошнота́"". | Я учу слово ""тошнота́""."
health_100;головокруже́ние;/golovokruzhyeniye/;dizziness;dizziness;"Это ""головокруже́ние"". | Я учу слово ""головокруже́ние""."
health_100;сла́бость;/slabost/;weakness;weakness;"Это ""сла́бость"". | Я учу слово ""сла́бость""."
health_100;аппети́т;/appyetit/;appetite;appetite;"Это ""аппети́т"". | Я учу слово ""аппети́т""."
health_100;дие́та;/diyeta/;diet;diet;"Это ""дие́та"". | Я учу слово ""дие́та""."
health_100;сон;/son/;sleep;sleep;"Это ""сон"". | Я учу слово ""сон""."
health_100;бессо́нница;/byessonnitsa/;insomnia;insomnia;"Это ""бессо́нница"". | Я учу слово ""бессо́нница""."
health_100;стресс;/stryess/;stress;stress;"Это ""стресс"". | Я учу слово ""стресс""."
health_100;усталость;/ustalost/;fatigue;fatigue;"Это ""усталость"". | Я учу слово ""усталость""."
health_100;травма́;/travma/;injury;injury;"Это ""травма́"". | Я учу слово ""травма́""."
health_100;реабилита́ция;/ryeabilitatsiya/;rehabilitation;rehabilitation;"Это ""реабилита́ция"". | Я учу слово ""реабилита́ция""."
health_100;здоровый образ жи́зни;/zdorovyi obraz zhizni/;healthy lifestyle;healthy lifestyle;"Это ""здоровый образ жи́зни"". | Я учу слово ""здоровый образ жи́зни""."
health_100;витами́ны;/vitaminy/;vitamins;vitamins;"Это ""витами́ны"". | Я учу слово ""витами́ны""."
health_100;упражне́ние;/uprazhnyeniye/;exercise;exercise;"Это ""упражне́ние"". | Я учу слово ""упражне́ние""."
health_100;оса́нка;/osanka/;posture;posture;"Это ""оса́нка"". | Я учу слово ""оса́нка""."
sports_60;спорт;/sport/;sport;sport;"Это ""спорт"". | Я учу слово ""спорт""."
sports_60;футбо́л;/futbol/;football;football;"Это ""футбо́л"". | Я учу слово ""футбо́л""."
sports_60;баскетбо́л;/baskyetbol/;basketball;basketball;"Это ""баскетбо́л"". | Я учу слово ""баскетбо́л""."
sports_60;волейбол;/volyeibol/;volleyball;volleyball;"Это ""волейбол"". | Я учу слово ""волейбол""."
sports_60;те́ннис;/tyennis/;tennis;tennis;"Это ""те́ннис"". | Я учу слово ""те́ннис""."
sports_60;настольный те́ннис;/nastolnyi tyennis/;table tennis;table tennis;"Это ""настольный те́ннис"". | Я учу слово ""настольный те́ннис""."
sports_60;хоккей;/khokkyei/;hockey;hockey;"Это ""хоккей"". | Я учу слово ""хоккей""."
sports_60;пла́вание;/plavaniye/;swimming;swimming;"Это ""пла́вание"". | Я учу слово ""пла́вание""."
sports_60;бег;/byeg/;running;running;"Это ""бег"". | Я учу слово ""бег""."
sports_60;легка́я атле́тика;/lyegkaya atlyetika/;athletics;athletics;"Это ""легка́я атле́тика"". | Я учу слово ""легка́я атле́тика""."
sports_60;гимна́стика;/gimnastika/;gymnastics;gymnastics;"Это ""гимна́стика"". | Я учу слово ""гимна́стика""."
sports_60;фигу́рное ката́ние;/figurnoye kataniye/;figure skating;figure skating;"Это ""фигу́рное ката́ние"". | Я учу слово ""фигу́рное ката́ние""."
