block;russian;english;examples
extended_6000;молото́к (м.р.);hammer;
extended_6000;пове́рхностный (м.р.);superficial;
extended_6000;утону́ть;to drown;
extended_6000;эколо́гия (ж.р.);ecology;
extended_6000;эти́ческий (м.р.);ethical;
extended_6000;отрица́тельно;negative;
extended_6000;рельс (м.р.);rail;
extended_6000;наедине́;alone;
extended_6000;бюллете́нь (м.р.);newsletter;
extended_6000;пчела́ (ж.р.);bee;
extended_6000;сталь (ж.р.);steel;
extended_6000;отвлека́ть;to distract;
extended_6000;лошади́ный (м.р.);equine;
extended_6000;разду́мье (с.р.);reflection;
extended_6000;опти́ческий (м.р.);optical;
extended_6000;указа́тель (м.р.);index;
extended_6000;гид (м.р.);guide;
extended_6000;неудо́бно;inconvenient;
extended_6000;упо́рный (м.р.);stubborn;
extended_6000;ускоре́ние (с.р.);acceleration;
extended_6000;побо́чный (м.р.);side;
extended_6000;тотальны́й (м.р.);total;
extended_6000;кла́ссик (м.р.);classic;
extended_6000;огляде́ться;to look around;
extended_6000;допо́лнить;to add;
extended_6000;летопи́сь (ж.р.);chronicle;
extended_6000;помеща́ться;to fit;
extended_6000;червь (м.р.);worm;
extended_6000;возложи́ть;to assign;
extended_6000;оби́дный (м.р.);offensive;
extended_6000;диктату́ра (ж.р.);dictatorship;
extended_6000;са́мец (м.р.);male;
extended_6000;поликли́ника (ж.р.);clinic;
extended_6000;негодя́й (м.р.);scoundrel;
extended_6000;вали́ть;to get out;
extended_6000;ука́зываться;to indicated;
extended_6000;соба́чка (ж.р.);dog;
extended_6000;налогообложение (с.р.);taxation;
extended_6000;отличи́ть;to distinguish;
extended_6000;шика́рный (м.р.);gorgeous;
extended_6000;мра́чно;gloomy;
extended_6000;адресова́ть;to address;
extended_6000;импера́торский (м.р.);imperial;
extended_6000;фаса́д (м.р.);façade;
extended_6000;кайф (м.р.);high;
extended_6000;ба́рышня (ж.р.);young lady;
extended_6000;завоева́ние (с.р.);conquest;
extended_6000;га́дость (ж.р.);to disgusting;
extended_6000;убеди́тельно;convincing;
extended_6000;наплева́ть;to don't care;
extended_6000;заку́пка (ж.р.);purchase;
extended_6000;буржуа́зия (ж.р.);bourgeoisie;
extended_6000;лад (м.р.);fret;
extended_6000;жрать;to eat;
extended_6000;тёща (ж.р.);mother-in-law;
extended_6000;шрифт (м.р.);font;
extended_6000;конте́йнер (м.р.);container;
extended_6000;отхо́д (м.р.);departure;
extended_6000;оскорби́ть;to insult;
extended_6000;шине́ль (ж.р.);overcoat;
extended_6000;пала́ч (м.р.);executioner;
extended_6000;отку́да-то;from somewhere;
extended_6000;позабы́ть;to forget;
extended_6000;алкого́льный (м.р.);alcoholic;
extended_6000;ка́чественно;qualitative;
extended_6000;предчу́вствие (с.р.);premonition;
extended_6000;расширя́ться;to expand;
extended_6000;наста́вник (м.р.);mentor;
extended_6000;догоня́ть;to catch up;
extended_6000;зли́ться;to get angry;
extended_6000;сы́тый (м.р.);well-fed;
extended_6000;подви́жный (м.р.);mobile;
extended_6000;разби́ться;to crash;
extended_6000;отреаги́ровать;to react;
extended_6000;пионе́р (м.р.);pioneer;
extended_6000;сто́рож (м.р.);watchman;
extended_6000;ве́стник (м.р.);messenger;
extended_6000;восхожде́ние (с.р.);ascent;
extended_6000;са́нкция (ж.р.);sanction;
extended_6000;прочи́тывать;to read;
extended_6000;пра́здновать;to celebrate;
extended_6000;разложи́ть;to expand;
extended_6000;спасти́сь;save yourself;
extended_6000;бутербро́д (м.р.);sandwich;
extended_6000;сбо́рка (ж.р.);assembly;
extended_6000;испу́г (м.р.);fright;
extended_6000;собла́зн (м.р.);temptation;
extended_6000;джип (м.р.);jeep;
extended_6000;пите́рский (м.р.);St. Petersburg;
extended_6000;слия́ние (с.р.);merge;
extended_6000;значо́к (м.р.);icon;
extended_6000;причёска (ж.р.);hairstyle;
extended_6000;ласка́ть;to caress;
extended_6000;устава́ть;to get tired;
extended_6000;арсена́л (м.р.);arsenal;
extended_6000;ускори́ть;to speed up;
extended_6000;осо́бняк (м.р.);mansion;
extended_6000;пожи́ть;to live;
extended_6000;просиде́ть;to sit;
extended_6000;литера́тор (м.р.);writer;
extended_6000;поглоща́ть;to absorb;
extended_6000;ли́ться;to flow;
extended_6000;преслову́тый (м.р.);notorious;
extended_6000;неподви́жно;motionless;
extended_6000;приспособле́ние (с.р.);device;
extended_6000;различа́ться;to vary;
extended_6000;цепля́ться;to cling;
extended_6000;бас (м.р.);bass;
extended_6000;вы́падать;to fall out;
extended_6000;увольне́ние (с.р.);dismissal;
extended_6000;просма́тривать;to view;
extended_6000;достига́ться;to be achieved;
extended_6000;снабди́ть;to supply;
extended_6000;социоло́гия (ж.р.);sociology;
extended_6000;пересека́ть;to cross;
extended_6000;пира́т (м.р.);pirate;
extended_6000;лягу́шка (ж.р.);frog;
extended_6000;востре́бовать;to claim;
extended_6000;про́звище (с.р.);nickname;
extended_6000;глуби́нный (м.р.);deep;
extended_6000;хо́хот (м.р.);laughter;
extended_6000;сократи́ться;to shrink;
extended_6000;четы́рнадцать;to fourteen;
extended_6000;погружа́ться;to dive;
extended_6000;кома́р (м.р.);mosquito;
extended_6000;кра́йность (ж.р.);to extreme;
extended_6000;аре́на (ж.р.);arena;
extended_6000;оборони́тельный (м.р.);defensive;
extended_6000;досто́йно;worthy;
extended_6000;потрясе́ние (с.р.);shock;
extended_6000;каблу́к (м.р.);heel;
extended_6000;преле́стный (м.р.);adorable;
extended_6000;впрямь;really;
extended_6000;расспра́шивать;to ask;
extended_6000;о́бщность (ж.р.);to generality;
extended_6000;ку́зов (м.р.);body;
extended_6000;обнови́ть;to update;
extended_6000;удели́ть;to give;
extended_6000;назе́мный (м.р.);ground;
extended_6000;диктова́ть;to dictate;
extended_6000;студе́нтка (ж.р.);student;
extended_6000;ку́хонный (м.р.);kitchen;
extended_6000;сва́дебный (м.р.);wedding;
extended_6000;воспроизведе́ние (с.р.);playback;
extended_6000;пообща́ться;to chat;
extended_6000;те́кстовый (м.р.);text;
extended_6000;мо́стик (м.р.);bridge;
extended_6000;накорми́ть;to feed;
extended_6000;ви́ца (ж.р.);vice;
extended_6000;або́рт (м.р.);abortion;
extended_6000;испу́ганно;scared;
extended_6000;доса́да (ж.р.);annoyance;
extended_6000;пу́бликоваться;to publish;
extended_6000;моби́льник (м.р.);mobile phone;
extended_6000;колле́гия (ж.р.);collegium;
extended_6000;задо́лго;for a long time;
extended_6000;перебра́ться;to get over;
extended_6000;огра́да (ж.р.);fence;
extended_6000;репре́ссия (ж.р.);repression;
extended_6000;прито́к (м.р.);influx;
extended_6000;охо́тничий (м.р.);hunter;
extended_6000;импе́рский (м.р.);imperial;
extended_6000;гоня́ть;to drive;
extended_6000;парово́з (м.р.);steam locomotive;
extended_6000;крепостно́й (м.р.);serf;
extended_6000;продово́льствие (с.р.);food;
extended_6000;га (м.р.);ha;
extended_6000;топ (м.р.);top;
extended_6000;продви́нуть;to promote;
extended_6000;огляде́ть;to look around;
extended_6000;бро́нзовый (м.р.);bronze;
extended_6000;обобще́ние (с.р.);generalization;
extended_6000;супру́жеский (м.р.);matrimonial;
extended_6000;злоде́й (м.р.);villain;
extended_6000;погасну́ть;to go out;
extended_6000;обры́в (м.р.);break;
extended_6000;звене́ть;to ring;
extended_6000;рёв (м.р.);roar;
extended_6000;живопи́сный (м.р.);picturesque;
extended_6000;сочета́ться;to combine;
extended_6000;нежела́тельный (м.р.);undesirable;
extended_6000;укла́дываться;to fit;
extended_6000;на́глый (м.р.);impudent;
extended_6000;де́фект (м.р.);defect;
extended_6000;пости́чь;to comprehend;
extended_6000;блаже́нный (м.р.);blessed;
extended_6000;нижегоро́дский (м.р.);Nizhny Novgorod;
extended_6000;раке́тный (м.р.);rocket;
extended_6000;мурма́нский (м.р.);Murmansk;
extended_6000;изря́дно;pretty much;
extended_6000;изво́лить;to please;
extended_6000;отби́ть;to recapture;
extended_6000;эли́тный (м.р.);elite;
extended_6000;убо́гий (м.р.);poor;
extended_6000;поеди́нок (м.р.);duel;
extended_6000;запира́ть;to lock;
extended_6000;дёрнуть;to pull;
extended_6000;ёмкость (ж.р.);to capacity;
extended_6000;очерта́ние (с.р.);outline;
extended_6000;ло́пнуть;to burst;
extended_6000;скри́пка (ж.р.);violin;
extended_6000;лири́ческий (м.р.);lyrical;
extended_6000;отре́зок (м.р.);segment;
extended_6000;кази́но (с.р.);casino;
extended_6000;перемеща́ться;to move;
extended_6000;гарнизо́н (м.р.);garrison;
extended_6000;сту́кнуть;to knock;
extended_6000;бо́рец (м.р.);wrestler;
extended_6000;дога́дка (ж.р.);guess;
extended_6000;зубно́й (м.р.);dental;
extended_6000;развали́ться;to fall apart;
extended_6000;нака́зывать;to punish;
extended_6000;взаи́мосвязь (ж.р.);relationship;
extended_6000;понемно́гу;little by little;
extended_6000;диагно́стика (ж.р.);diagnostics;
extended_6000;кра́тко;briefly;
extended_6000;тост (м.р.);toast;
extended_6000;превы́сить;to exceed;
extended_6000;хоро́шенько;good;
extended_6000;силуэ́т (м.р.);silhouette;
extended_6000;милосе́рдие (с.р.);mercy;
extended_6000;въехать;to move in;
extended_6000;компете́нция (ж.р.);competence;
extended_6000;благо́й (м.р.);good;
extended_6000;воспроизводи́ть;to reproduce;
extended_6000;мунди́р (м.р.);uniform;
extended_6000;болта́ться;to hang out;
extended_6000;арха́нгельский (м.р.);Arkhangelsk;
extended_6000;скеле́т (м.р.);skeleton;
extended_6000;че́шский (м.р.);Czech;
extended_6000;свист (м.р.);whistle;
extended_6000;злове́щий (м.р.);ominous;
extended_6000;сена́тор (м.р.);senator;
extended_6000;возмути́ться;to be indignant;
extended_6000;сочу́вствовать;to sympathize;
